id,host_name,host_since,latitude,longitude,room_type,bathrooms,bedrooms,beds,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,has_availability,availability_30,availability_60,availability_90,availability_365,x,y
6106580,Jacklynn,12/22/2014,19.44224756,-154.9477766,Entire home/apt,1,2,3,80,$420.00 ,"$1,500.00 ",,$50.00 ,2,$10.00 ,t,9,28,54,298,295513.5168,2150919.591
6505648,Jacklynn,12/22/2014,19.44339833,-154.9489704,Entire home/apt,2,4,5,178,"$1,075.00 ","$4,100.00 ",$200.00 ,$135.00 ,4,$15.00 ,t,0,2,32,279,295389.5914,2151048.405
6820221,Jacklynn,12/22/2014,19.44395291,-154.949279,Entire home/apt,6.5,10,16,725,"$4,050.00 ","$14,800.00 ",$500.00 ,$350.00 ,16,$10.00 ,t,0,8,33,260,295357.8792,2151110.166
17317296,Cynthia,6/16/2011,19.72479084,-155.9852301,Entire home/apt,1.5,2,3,165,,,$200.00 ,$90.00 ,2,$25.00 ,t,0,0,4,202,187080.1418,2183780.165
4817563,C Kelly,6/26/2014,19.6399996,-155.9945333,Entire home/apt,1,1,3,85,$650.00 ,"$2,500.00 ",$200.00 ,$125.00 ,2,$0.00 ,t,7,8,21,210,185938.774,2174404.721
16534050,Kellie,12/27/2016,19.59562293,-155.9728554,Entire home/apt,1,0,1,150,,,$0.00 ,$125.00 ,1,$0.00 ,t,11,18,19,291,188128.198,2169449.192
30272354,C Kelly,6/26/2014,19.61622105,-155.9850175,Entire home/apt,1,1,3,130,,,$200.00 ,$125.00 ,3,$25.00 ,t,4,4,4,163,186891.3399,2171753.178
7011971,Jonathan,5/16/2015,19.58327346,-154.9408123,Entire home/apt,1,1,1,60,$255.00 ,"$1,031.00 ",$89.00 ,$38.00 ,2,$37.00 ,t,18,41,71,335,296421.5895,2166523.41
6503152,Sharon And Sandra,5/22/2015,19.63793375,-155.9900088,Entire home/apt,1,0,2,114,$719.00 ,"$2,875.00 ",$0.00 ,$95.00 ,1,$0.00 ,t,11,18,43,284,186409.6141,2174167.537
26998183,Michelle,7/10/2018,19.48648524,-154.9245647,Private room,1,1,2,124,,,$100.00 ,$0.00 ,4,$0.00 ,t,5,32,62,143,298005.9657,2155789.376
24237690,Tara,7/14/2015,19.57964615,-155.955988,Entire home/apt,4.5,4,0,530,,,$0.00 ,$250.00 ,1,$0.00 ,t,4,8,17,213,189868.2894,2167648.691
29216721,Tara,7/14/2015,19.59489321,-155.9720679,Private room,3,4,8,650,,,$0.00 ,$150.00 ,1,$0.00 ,t,1,13,20,20,188209.4622,2169366.92
4922804,Jan,6/11/2014,19.57835881,-155.9663293,Entire home/apt,2,2,3,200,,,,,1,$0.00 ,t,0,25,55,81,188780.0851,2167524.913
8253685,Jan,6/11/2014,19.57102953,-155.9652149,Entire home/apt,2,1,2,190,,,,,1,$0.00 ,t,0,25,55,81,188882.997,2166711.014
17297953,Monika,5/14/2011,19.57494319,-154.9519742,Private room,1,1,1,50,,,$0.00 ,$10.00 ,2,$49.00 ,t,30,60,90,365,295239.8946,2165614.549
10964572,Tammy,1/31/2016,19.20792526,-155.899455,Entire home/apt,3,5,5,165,,,$200.00 ,$150.00 ,5,$25.00 ,t,0,0,0,232,195111.0547,2126373.747
23856526,Dave,5/29/2015,19.56652822,-155.9598693,Entire home/apt,2.5,3,4,240,,,$300.00 ,$150.00 ,4,$20.00 ,t,5,6,6,237,189435.6244,2166202.673
16405351,Tracy,5/6/2016,19.93244301,-155.8751547,Entire home/apt,3,3,3,335,,,$500.00 ,$300.00 ,6,$20.00 ,t,13,15,15,256,199018.0663,2206581.485
5804712,Stacey,3/27/2015,19.92729392,-155.8843382,Entire home/apt,2,2,3,265,,,$500.00 ,$125.00 ,1,$0.00 ,t,12,13,14,241,198046.2809,2206027.631
16972183,Stacey,3/27/2015,19.92910481,-155.8847724,Entire home/apt,3,3,4,375,,,"$1,000.00 ",$185.00 ,1,$0.00 ,t,10,12,12,225,198004.2412,2206229
22345124,Stacey,3/27/2015,19.92571745,-155.8814951,Entire home/apt,2,2,3,265,,,$500.00 ,$125.00 ,1,$0.00 ,t,11,11,13,232,198341.116,2205847.897
20691260,Leavetown,4/4/2016,19.95011115,-155.850652,Entire home/apt,2.5,3,4,317,,,$500.00 ,$225.00 ,1,$0.00 ,t,7,9,18,19,201617.9796,2208494.741
29115942,Wolf-Dieter,9/19/2018,19.94565394,-155.7805313,Entire home/apt,1.5,2,4,140,,,$200.00 ,$150.00 ,1,$0.00 ,t,9,10,10,138,208953.9465,2207877.819
4325653,Bonnie,10/12/2014,19.55926323,-155.9600217,Entire home/apt,2,1,2,115,$805.00 ,"$3,220.00 ",$250.00 ,$125.00 ,2,$15.00 ,t,0,1,3,237,189405.6891,2165398.207
4482131,Kim And Lake,11/2/2014,19.62007166,-155.9847964,Entire home/apt,1,0,2,99,$713.00 ,"$2,400.00 ",$150.00 ,$80.00 ,2,$20.00 ,t,5,8,12,266,186922.0156,2172179.313
17663939,Al,3/11/2017,19.91460465,-155.8781231,Entire home/apt,2,2,2,260,,,$250.00 ,$170.00 ,1,$0.00 ,t,5,6,6,225,198673.2696,2204610.91
21946325,Sonja & Alex,5/22/2015,19.35046416,-154.9804453,Entire home/apt,1,0,1,98,,,$150.00 ,$69.00 ,1,$0.00 ,t,20,45,75,350,291966.0605,2140797.922
3322626,Linda,6/14/2014,19.94125343,-155.8588804,Entire home/apt,2.5,2,4,350,,"$6,000.00 ","$1,000.00 ",,1,$0.00 ,t,10,10,21,296,200739.4349,2207528.272
17639780,Martin,3/9/2017,19.3551905,-154.990334,Entire home/apt,1,0,1,32,,,$0.00 ,$15.00 ,1,$0.00 ,t,30,60,90,180,290933.0098,2141333.084
27084644,Stephen,11/18/2016,19.62625831,-155.9852939,Entire home/apt,2,2,3,249,,,,,1,$0.00 ,t,0,29,59,334,186881.7981,2172865.538
17590121,(Email hidden by Airbnb),2/23/2017,19.79040404,-155.0913478,Entire home/apt,4.5,4,4,495,,,,,1,$0.00 ,t,0,14,44,319,280908.24,2189641.934
17795349,Julie,6/7/2011,19.40392706,-154.9190004,Entire home/apt,2,2,2,195,,,$400.00 ,$150.00 ,1,$0.00 ,t,9,30,60,331,298488.2,2146643.496
24412320,Margaret,10/2/2011,19.46824306,-155.9108488,Entire home/apt,1,0,2,89,,,,,1,$0.00 ,t,30,60,90,90,194397.6454,2155227.651
24429780,Maggie,4/15/2018,19.46854282,-155.9108644,Entire home/apt,1,0,3,89,,,$300.00 ,$50.00 ,2,$30.00 ,t,0,0,0,0,194396.5692,2155260.882
24970385,Maggie,4/15/2018,19.46972765,-155.9144119,Entire home/apt,1,0,3,135,,,,$70.00 ,1,$0.00 ,t,0,0,0,0,194026.1026,2155398.441
6077765,Nina,4/19/2015,19.94742095,-155.8535088,Entire home/apt,2,2,2,275,,,$650.00 ,$225.00 ,1,$0.00 ,t,5,13,17,264,201313.6956,2208201.846
9794300,Pamela,10/21/2014,19.94278208,-155.7890714,Entire home/apt,2.5,2,3,295,,,$500.00 ,$200.00 ,1,$0.00 ,t,2,3,3,212,208054.1994,2207574.572
10949452,Laura And Aki,1/31/2016,19.60590903,-154.9776193,Entire home/apt,2,3,3,170,,,$0.00 ,$220.00 ,4,$17.00 ,t,0,9,9,235,292588.6105,2169073.595
11064831,Laura And Aki,1/31/2016,19.60511293,-154.9767372,Entire home/apt,1,1,2,100,,,$0.00 ,$100.00 ,2,$17.00 ,t,12,21,29,258,292680.1325,2168984.389
11492433,Laura And Aki,1/31/2016,19.60505634,-154.9771545,Entire home/apt,3,4,6,250,,,,$275.00 ,6,$17.00 ,t,0,4,4,230,292636.28,2168978.632
12426858,Jessi,4/14/2016,19.94589724,-155.8562601,Entire home/apt,2,2,2,220,,,$300.00 ,$175.00 ,1,$0.00 ,t,0,1,3,219,201022.6509,2208037.974
19345912,Ed,4/2/2012,19.6446225,-155.9964859,Entire home/apt,1,1,2,99,,,$200.00 ,$60.00 ,2,$10.00 ,t,3,3,9,127,185742.8543,2174920.42
25035844,Gary,4/21/2013,19.57256868,-155.0706608,Entire home/apt,1.5,3,5,99,,,$200.00 ,$95.00 ,3,$15.00 ,t,15,27,27,39,282782.4951,2165498.202
28072278,Moreno,8/27/2018,19.91469351,-155.8795793,Entire home/apt,2,2,4,160,,,$300.00 ,$175.00 ,1,$0.00 ,t,18,18,20,255,198520.8813,2204623.366
5260343,Brian,7/13/2014,19.94656827,-155.856652,Entire home/apt,2.5,2,2,239,,,$500.00 ,$250.00 ,1,$0.00 ,t,0,0,0,250,200982.868,2208113
22772254,Mel,1/16/2018,19.61527343,-155.9839283,Entire home/apt,1,1,1,115,,,$300.00 ,$125.00 ,1,$0.00 ,t,0,0,6,276,187003.8335,2171646.207
21728126,April,4/25/2013,19.42710728,-155.2227336,Entire home/apt,1,2,4,104,,,$0.00 ,$60.00 ,2,$20.00 ,t,5,6,14,239,266614.9766,2149593.263
1684160,Daniel,9/17/2013,19.4060749,-154.9213228,Entire home/apt,1,1,3,110,$945.00 ,"$3,000.00 ",$500.00 ,$100.00 ,1,$0.00 ,t,0,0,14,289,298246.9061,2146883.982
5345810,Stephanie,2/12/2015,19.62879453,-155.9882201,Entire home/apt,1,1,1,195,,,$500.00 ,$125.00 ,1,$0.00 ,t,9,16,20,201,186579.5875,2173151.865
14138550,Bradley,3/16/2016,19.73299056,-155.9805308,Entire home/apt,3.5,5,7,350,,,"$1,000.00 ",$400.00 ,1,$0.00 ,t,3,17,21,243,187589.0458,2184679.804
25346668,Sonia,2/15/2016,19.94743542,-155.8573564,Entire home/apt,2.5,2,4,246,,,$500.00 ,$220.00 ,1,$0.00 ,t,0,2,8,195,200910.7239,2208210.306
14039727,Martin,7/16/2016,19.47149922,-154.9222927,Entire home/apt,1,2,3,58,,,$400.00 ,,1,$0.00 ,t,0,0,14,263,298225.9278,2154127.716
24959907,Amy,5/9/2018,20.00443297,-155.8082572,Entire home/apt,3.5,3,4,601,,,$500.00 ,$495.00 ,1,$0.00 ,t,3,9,27,278,206159.1086,2214436.675
26623818,Amy,5/9/2018,19.94953989,-155.8521283,Entire home/apt,3.5,4,6,409,,,$500.00 ,$495.00 ,1,$0.00 ,t,9,23,28,229,201462.2789,2208434.093
5683487,Susan,3/16/2015,19.59597193,-155.9715072,Entire home/apt,1,0,1,146,,,$200.00 ,$120.00 ,1,$0.00 ,t,7,11,11,200,188270.4049,2169485.386
8445052,Jan,1/10/2015,19.59181087,-155.970273,Entire home/apt,1,1,1,182,,,$400.00 ,$140.00 ,1,$0.00 ,t,12,24,31,306,188391.9503,2169022.206
17677771,Jan,1/10/2015,19.63115026,-155.9886827,Entire home/apt,1,1,1,189,,,$400.00 ,$140.00 ,2,$10.00 ,t,4,13,15,247,186535.6103,2173413.668
9570063,Brenda,10/20/2015,19.60769781,-155.9763865,Entire home/apt,2,2,2,205,,,,$150.00 ,2,$10.00 ,t,1,10,10,270,187780.8341,2170793.206
25999164,Paul,5/1/2017,19.57311195,-155.966149,Entire home/apt,2,2,3,149,,,$0.00 ,$150.00 ,1,$0.00 ,t,2,8,19,257,188788.9247,2166943.386
17465695,Elaine,2/27/2017,19.53310515,-154.9099565,Entire home/apt,1.5,3,3,98,,,$100.00 ,$50.00 ,4,$15.00 ,t,12,29,57,318,299597.1032,2160933.169
28048338,J,8/26/2018,19.49802113,-155.9093666,Entire home/apt,3,5,6,515,,,$500.00 ,$350.00 ,1,$0.00 ,t,21,30,42,286,194609.2725,2158523.392
8994359,Doug,10/19/2015,19.94278858,-155.8557328,Entire home/apt,3.5,3,4,330,"$2,240.00 ","$7,500.00 ","$1,000.00 ",$275.00 ,1,$0.00 ,t,12,19,22,267,201072.022,2207692.702
15902397,Brad,6/29/2016,19.57423659,-155.9673859,Entire home/apt,2,2,4,149,,,$250.00 ,$150.00 ,5,$50.00 ,t,4,8,8,228,188661.2209,2167070.218
18929962,Brad,6/29/2016,19.57337739,-155.9673561,Entire home/apt,2,2,4,149,,,$150.00 ,$150.00 ,5,$50.00 ,t,0,4,7,231,188662.6969,2166974.99
19014550,Brad,6/29/2016,19.57224079,-155.9656891,Entire home/apt,2,2,4,159,,,$150.00 ,$150.00 ,5,$50.00 ,t,9,9,12,225,188835.5367,2166846.049
29130776,Brad,6/29/2016,19.60705351,-155.9667784,Entire home/apt,2,3,4,229,,,$250.00 ,$200.00 ,6,$50.00 ,t,0,2,9,235,188788.1744,2170704.267
21323333,Michael,10/12/2017,19.6876591,-155.0860781,Entire home/apt,1,2,2,90,,,$120.00 ,$65.00 ,1,$0.00 ,t,0,7,16,267,281320.5484,2178259.834
23045364,Michael,10/12/2017,19.68875243,-155.0878071,Entire home/apt,1,0,2,46,,,$120.00 ,$30.00 ,1,$0.00 ,t,5,20,39,288,281140.725,2178383.106
30300466,Michael,10/12/2017,19.6888667,-155.0863257,Entire home/apt,1,3,5,91,,,$0.00 ,$60.00 ,4,$10.00 ,t,12,32,62,242,281296.225,2178393.85
1454542,Richard,11/9/2009,20.00718469,-155.8114427,Entire home/apt,3,3,0,558,"$3,498.00 ","$14,590.00 ",$500.00 ,$395.00 ,8,$50.00 ,t,18,18,18,165,205830.7095,2214747.063
13127408,Carrie,4/20/2016,19.91914302,-155.8805243,Entire home/apt,2,3,4,180,,,$200.00 ,$185.00 ,1,$0.00 ,t,9,13,17,252,198430.3277,2205117.922
8833,Noah & Cynthia,6/13/2009,19.60709274,-155.9742368,Entire home/apt,2,2,3,99,$679.00 ,"$2,599.00 ",$300.00 ,$135.00 ,1,$0.00 ,t,3,4,4,202,188005.3244,2170722.246
1280317,Motter,6/17/2013,19.66179812,-155.9610819,Entire home/apt,1,0,1,125,$896.00 ,"$3,063.00 ",$100.00 ,$100.00 ,1,$0.00 ,t,2,8,14,289,189491.5487,2176757.978
1896809,Cameron,11/6/2013,19.81307234,-155.9869923,Entire home/apt,2,2,2,750,,,$0.00 ,$450.00 ,1,$0.00 ,t,2,6,18,233,187067.888,2193562.712
3386365,Susan,6/2/2014,19.59586113,-155.9695747,Entire home/apt,2,2,4,299,,,$200.00 ,$99.00 ,1,$0.00 ,t,15,43,58,327,188473.0644,2169469.582
8342380,Susan,6/2/2014,19.59402509,-155.9716199,Entire home/apt,2,2,5,249,,,$200.00 ,$99.00 ,4,$20.00 ,t,15,27,41,296,188254.8193,2169269.939
9528423,Michael,11/18/2015,19.5672628,-155.9607302,Entire home/apt,3,3,4,200,"$1,500.00 ","$4,000.00 ",$500.00 ,$150.00 ,1,$0.00 ,t,5,13,14,182,189346.6411,2166285.608
9542221,Cameron,11/6/2013,19.81264576,-155.9857831,Entire home/apt,2,2,3,675,,,,$450.00 ,1,$0.00 ,t,2,6,18,233,187193.8233,2193513.216
12807216,Meiko,8/22/2012,19.3157599,-155.8802595,Entire home/apt,2,2,2,150,,,$300.00 ,$125.00 ,4,$25.00 ,t,2,4,10,272,197329.1219,2138284.089
12831925,Thomas,2/20/2016,19.94939222,-155.8527423,Entire home/apt,3.5,4,4,378,,,,$311.00 ,6,$20.00 ,t,2,3,3,202,201397.6912,2208418.829
15508947,Liz,8/1/2016,19.94374416,-155.85611,Entire home/apt,3.5,3,4,325,,,$300.00 ,$300.00 ,1,$0.00 ,t,13,20,28,271,201034.3139,2207799.219
15927919,Clifton,11/11/2016,19.62355942,-155.9569987,Entire home/apt,1,0,1,165,,,$200.00 ,$125.00 ,2,$25.00 ,t,5,14,34,309,189846.4721,2172514.806
18023910,Susan,6/2/2014,19.59397919,-155.9706356,Entire home/apt,1,0,1,99,,,$100.00 ,$99.00 ,1,$0.00 ,t,24,37,53,317,188358.0635,2169263.056
18619051,Clifton,11/11/2016,19.62259601,-155.9565933,Entire home/apt,2.5,3,4,375,,,$500.00 ,$300.00 ,6,$20.00 ,t,20,50,80,355,189887.1721,2172407.351
18788662,Rick,4/20/2017,19.59596434,-155.9716116,Entire home/apt,1,0,1,140,,,$100.00 ,$95.00 ,1,$0.00 ,t,0,0,0,154,188259.4304,2169484.736
21266233,Linda,7/15/2011,19.47350255,-154.8856522,Entire home/apt,1,1,1,30,,,$0.00 ,$20.00 ,1,$0.00 ,t,0,3,19,19,302075.4417,2154306.855
24020824,Venera,3/14/2018,19.63697774,-155.9896516,Entire home/apt,1,0,2,89,,,$200.00 ,$100.00 ,3,$50.00 ,t,0,0,0,0,186445.2448,2174060.979
10373801,Urs & Devorah,2/11/2014,19.49129233,-154.8554764,Entire home/apt,1,1,1,65,,,,$30.00 ,1,$0.00 ,t,4,34,64,339,305264.9494,2156241.672
21553992,Tam,1/6/2017,19.31477771,-155.886382,Private room,1,1,1,85,,,$200.00 ,$49.00 ,1,$0.00 ,t,15,28,56,135,196683.4994,2138186.025
1352758,Gayle,2/4/2011,19.56575956,-155.9614581,Entire home/apt,1,1,2,145,,,$0.00 ,$150.00 ,1,$0.00 ,t,10,11,21,275,189267.3283,2166120.418
1994045,Gayle,2/4/2011,19.63468182,-155.9878839,Entire home/apt,1,0,1,115,,,$150.00 ,$75.00 ,1,$0.00 ,t,13,43,73,348,186626.3114,2173803.398
2039267,Gayle,2/4/2011,19.63300998,-155.9874208,Entire home/apt,1,0,1,109,,,$250.00 ,$60.00 ,1,$0.00 ,t,25,55,85,360,186671.6688,2173617.351
2215571,Gayle,2/4/2011,19.63604384,-155.9900534,Entire home/apt,1,0,1,115,,,$150.00 ,$75.00 ,1,$0.00 ,t,15,40,70,345,186401.2583,2173958.268
2792061,Gayle,2/4/2011,19.64093971,-155.9935784,Entire home/apt,1,0,1,98,$665.00 ,"$1,849.00 ",$0.00 ,$75.00 ,1,$0.00 ,t,14,14,14,251,186040.8238,2174507.098
3782743,Gayle,2/4/2011,19.63595228,-155.9909593,Entire home/apt,1,0,1,99,,,$0.00 ,$85.00 ,2,$5.00 ,t,22,52,82,357,186306.0015,2173949.795
4261833,Gayle,2/4/2011,19.63752993,-155.9896079,Entire home/apt,1,0,1,125,,,$150.00 ,$70.00 ,1,$0.00 ,t,27,57,87,362,186450.9049,2174122.066
4284033,Gayle,2/4/2011,19.63728551,-155.9911532,Entire home/apt,1,0,1,99,,,$0.00 ,$75.00 ,1,$5.00 ,t,18,48,78,346,186288.2441,2174097.839
4667660,Gayle,2/4/2011,19.63970008,-155.9925488,Entire home/apt,1,0,1,115,,,$0.00 ,$75.00 ,1,$0.00 ,t,26,56,86,361,186146.4694,2174367.881
7782048,Gayle,2/4/2011,19.6368443,-155.9896678,Entire home/apt,1,0,1,183,,,$0.00 ,$0.00 ,2,$0.00 ,t,9,32,55,316,186443.2851,2174046.227
10790098,Gayle,2/4/2011,19.63564491,-155.9907633,Entire home/apt,1,0,2,99,,,$0.00 ,$65.00 ,2,$10.00 ,t,18,43,62,329,186325.9749,2173915.386
13080372,Gayle,2/4/2011,19.59437927,-155.9693487,Entire home/apt,2,2,3,195,,,$500.00 ,$175.00 ,1,$0.00 ,t,18,26,46,279,188493.9342,2169305.022
17364543,Gayle,2/4/2011,19.63973967,-155.9944325,Entire home/apt,1,0,1,129,,,$300.00 ,$65.00 ,2,$5.00 ,t,14,44,74,335,185948.847,2174375.741
18615576,Gayle,2/4/2011,19.63690811,-155.9889993,Entire home/apt,1,0,2,129,,,$0.00 ,$65.00 ,2,$0.00 ,t,10,22,42,309,186513.5711,2174052.065
22372871,Steven,2/28/2015,19.61772856,-155.9830339,Entire home/apt,1,1,2,140,,,$0.00 ,$135.00 ,1,$0.00 ,t,0,0,0,10,187102.4748,2171916.524
24083002,Gayle,2/4/2011,19.64109028,-155.9936942,Entire home/apt,1,0,1,125,,,$200.00 ,$70.00 ,1,$0.00 ,t,22,44,69,312,186028.9636,2174523.991
24286600,Gayle,2/4/2011,19.63687796,-155.9896449,Entire home/apt,1,0,1,109,,,$150.00 ,$75.00 ,2,$10.00 ,t,27,57,87,362,186445.754,2174049.914
26470528,Gayle,2/4/2011,19.63711849,-155.9894421,Entire home/apt,1,1,1,159,,,$0.00 ,$0.00 ,1,$0.00 ,t,4,34,36,302,186467.5064,2174076.185
1361100,Jolynn,7/9/2013,19.60705895,-155.976864,Entire home/apt,2,2,3,185,,,$250.00 ,$135.00 ,3,$10.00 ,t,11,18,27,278,187729.4748,2170723.314
28477007,Myra,9/12/2018,19.09245733,-155.7620716,Entire home/apt,2,2,3,97,,,$0.00 ,$200.00 ,6,$25.00 ,t,1,1,9,284,209364.1092,2113350.37
8597222,Sharon And Mark,9/27/2015,19.80030218,-155.1038878,Entire home/apt,1,1,2,80,$460.00 ,,$100.00 ,$40.00 ,2,$7.00 ,t,6,29,59,227,279607.7138,2190754.108
20074116,Sharon And Mark,9/27/2015,19.79965773,-155.1053137,Entire home/apt,1,2,3,169,,,$100.00 ,$100.00 ,2,$8.00 ,t,5,7,7,197,279457.4033,2190684.617
16971415,Endurance Team,8/21/2011,19.62579017,-155.9850764,Entire home/apt,2,2,2,159,,,$500.00 ,$280.00 ,1,$0.00 ,t,3,3,3,201,186903.7188,2172813.282
21610346,Richard,4/8/2016,19.61953576,-155.985559,Entire home/apt,1,1,2,115,,,$250.00 ,$132.00 ,1,$0.00 ,t,3,9,17,253,186840.9297,2172121.352
15591024,Kira,3/7/2016,19.59253489,-155.9705922,Entire home/apt,2,2,3,127,,,$200.00 ,$150.00 ,1,$0.00 ,t,2,3,4,115,188359.8355,2169102.99
24605090,Christie Bert,2/6/2018,19.50161616,-154.9159828,Entire home/apt,1,0,2,60,,,$200.00 ,$40.00 ,2,$5.00 ,t,23,53,83,173,298925.6477,2157454.325
14087437,Greta,7/8/2015,19.43794798,-155.2195607,Entire home/apt,1,1,2,130,,,$175.00 ,$80.00 ,3,$10.00 ,t,9,23,49,314,266963.7361,2150789.225
24605479,Mike,6/18/2016,19.93053084,-155.7868001,Entire home/apt,2,2,2,110,,,$250.00 ,$159.00 ,1,$0.00 ,t,0,0,0,212,208269.5695,2206213.668
26063465,Brooke,8/14/2017,20.02510371,-155.7088355,Entire home/apt,1,1,1,119,,,$0.00 ,$30.00 ,1,$0.00 ,t,3,3,11,275,216605.2224,2216554.5
27165852,L,7/20/2018,19.63350346,-155.9885278,Entire home/apt,1,1,2,79,,,,,1,$0.00 ,t,1,1,1,9,186556.4407,2173674.053
5160858,Rebecca,1/25/2015,19.59122052,-155.9716836,Entire home/apt,1,1,1,197,"$1,000.00 ",,$125.00 ,$125.00 ,1,$0.00 ,t,3,7,14,268,188242.7239,2168959.389
9061757,Michael,10/23/2015,19.63625102,-155.9889148,Entire home/apt,2,1,3,100,$567.00 ,"$2,175.00 ",$0.00 ,$130.00 ,2,$5.00 ,t,6,10,12,245,186521.1625,2173979.121
30293845,Kte Llc,9/13/2018,19.60436007,-155.9562993,Entire home/apt,3,4,6,395,,,$500.00 ,$250.00 ,1,$0.00 ,t,19,37,66,333,189883.0132,2170386.817
8767662,Bill,10/7/2015,19.43297143,-155.2060415,Entire home/apt,1,1,2,185,"$1,155.00 ",,,,2,$29.00 ,t,11,36,66,341,268376.6339,2150219.975
2513680,Michael,3/6/2014,19.57786748,-154.9439727,Entire home/apt,1,0,2,75,$525.00 ,"$2,250.00 ",$200.00 ,$85.00 ,2,$10.00 ,t,11,25,39,295,296083.1776,2165928.713
638917,Frank And Mary,8/7/2012,19.60211293,-155.9619077,Entire home/apt,2,2,2,95,$875.00 ,"$2,775.00 ",$250.00 ,$150.00 ,3,$10.00 ,t,8,16,21,264,189289.96,2170148.112
22263345,Walt & Christy,10/2/2013,19.61407053,-155.9481099,Entire home/apt,1,1,1,175,,,$500.00 ,$75.00 ,1,$0.00 ,t,18,27,27,27,190761.2678,2171447.565
7823306,MaryAnn,2/6/2014,19.9235456,-155.8837246,Entire home/apt,2,2,4,180,,,$200.00 ,$175.00 ,4,$5.00 ,t,15,17,31,294,198103.4313,2205611.335
12244108,MaryAnn,2/6/2014,19.92476732,-155.8849836,Entire home/apt,2,2,3,190,,,$200.00 ,$175.00 ,1,$0.00 ,t,15,29,45,320,197973.8648,2205748.926
16113850,Bethany,4/11/2014,19.63564215,-155.9910387,Entire home/apt,1,1,2,100,,,,,1,$0.00 ,t,7,7,7,7,186297.0649,2173915.587
22551784,Jenn & Kristian,4/8/2016,19.39561527,-154.9323184,Entire home/apt,2,3,10,143,,,$500.00 ,$300.00 ,2,$20.00 ,t,2,2,6,6,297078.9677,2145738.99
22943917,Jenn & Kristian,4/8/2016,19.39371777,-154.933725,Entire home/apt,1,0,1,145,,,$300.00 ,$135.00 ,2,$20.00 ,t,7,7,14,31,296928.8555,2145530.59
22944471,Jenn & Kristian,4/8/2016,19.39445239,-154.9322198,Entire home/apt,1,2,6,145,,,$300.00 ,$150.00 ,2,$20.00 ,t,13,33,55,140,297087.8829,2145610.141
29760042,Maryanne,1/11/2017,19.63136024,-155.986759,Entire home/apt,1,1,2,90,,,,,1,$0.00 ,t,4,5,5,38,186737.9255,2173433.387
11828445,Warren,3/15/2016,19.61767241,-155.9826005,Entire home/apt,1,1,2,155,,,,$135.00 ,1,$0.00 ,t,9,12,18,220,187147.8584,2171909.509
7432749,Noelle,7/19/2015,19.45877543,-154.9292152,Entire home/apt,2,2,2,113,$600.00 ,"$2,200.00 ",,$90.00 ,4,$15.00 ,t,13,43,51,320,297483.2801,2152727.306
21022733,Noelle,7/19/2015,19.45815574,-154.9275533,Entire home/apt,1,1,1,65,,,,$75.00 ,1,$0.00 ,t,21,48,78,353,297657.0182,2152656.748
21023090,Noelle,7/19/2015,19.45789065,-154.9290596,Entire home/apt,2,3,4,120,,,,$90.00 ,4,$10.00 ,t,23,53,83,358,297498.5198,2152629.175
23882440,Noelle,7/19/2015,19.46446482,-154.9271071,Entire home/apt,1,2,3,70,,,$0.00 ,$75.00 ,4,$10.00 ,t,27,57,87,358,297711.7011,2153354.653
1697116,Paul,9/16/2013,19.0411511,-155.6368975,Entire home/apt,1,1,2,89,$450.00 ,"$1,250.00 ",$100.00 ,$60.00 ,2,$20.00 ,t,8,35,58,327,222457.4688,2107465.392
2232043,Debi,3/4/2013,19.6302978,-155.9888683,Entire home/apt,1,1,2,184,"$1,253.00 ","$3,900.00 ",$200.00 ,$115.00 ,1,$0.00 ,t,1,2,5,5,186514.4736,2173319.58
14710251,Paul,9/16/2013,19.62030258,-155.9858904,Entire home/apt,1,1,2,109,,,$250.00 ,$120.00 ,2,$15.00 ,t,0,5,11,237,186807.632,2172206.904
18931287,Rob,5/9/2015,19.62638539,-155.9870147,Private room,2,2,3,350,,,,,1,$0.00 ,t,0,3,33,308,186701.428,2172882.78
19640063,Bob,7/2/2017,19.59424136,-155.9689719,Entire home/apt,2,1,2,119,,,$250.00 ,$150.00 ,1,$0.00 ,t,1,2,8,112,188533.2252,2169289.058
19694759,Doris,7/5/2017,19.61650901,-155.9839153,Entire home/apt,1,1,1,110,,,$0.00 ,$100.00 ,1,$0.00 ,t,12,14,18,285,187007.5932,2171783.051
21677115,Paul,9/16/2013,19.60620303,-155.9766348,Entire home/apt,2,2,3,195,,,$250.00 ,$139.00 ,4,$15.00 ,t,2,6,10,252,187751.8802,2170628.082
22225162,Wayne,12/12/2017,19.57791567,-155.9667839,Entire home/apt,2,2,3,153,,,,$150.00 ,1,$0.00 ,t,1,6,18,205,188731.5039,2167476.655
22452037,Emily,12/27/2017,19.9292963,-155.88451,Entire home/apt,2,3,5,245,,,$500.00 ,$200.00 ,1,$0.00 ,t,0,0,4,221,198032.0931,2206249.739
22998267,Jason,1/29/2018,19.4431288,-155.1757252,Entire home/apt,1,2,4,85,,,$100.00 ,$75.00 ,2,$10.00 ,t,9,19,48,196,271575.1208,2151304.025
23510852,Heidi Joy,1/2/2013,19.92087528,-155.8861875,Entire home/apt,2,2,3,255,,,$300.00 ,$225.00 ,1,$0.00 ,t,2,2,9,16,197840.3409,2205319.981
